me but she did nothing to britney,3
the way he grabbed the knife just had me,3
time of prank,0
omg i have watched this video so many times its the best prank ever lol im so sorry for nate tho he was so broken when he found out it was a prank oh and i woud love to win the fan of the week,3
he broke his head phones and a second after was like i just broke my headphones,3
clearly fake,0
c c how,2
ive been in the final for the last two giveaways but i never have any luck maybe i will get a chance to be fan of the week,3
he threw the clothes haha,0
i wanna be fan of the week,3
i just watched a vlog from two years ago where nate introduces karissa to his vlog who is she and shes so different little did we know they were going to end up together,3
just wanna talk,3
also knife in hand,0
opens th calling jesus book then the knife wtf is this video all about,0
i got scared when he took the knife then he said i just want to talk,3
i want to be the fan of the week,3
he smashed karissa pretty hard,0
i wanna be the fan of the week,3
i wanna be a fan of the week but im always a fan all the love from philippines,3
literally nobody,0
i want to win so bad never one anything,3
i felt so bad,3
i dare you to make me the name of the week i dare you,2
omg for revenge you should do the dead boyfriend prank like pretend someone is trying to break in and trash the place or what ever and then your lying in a room with fake blood and something sharp or something next to you xx love you guys sm xx,2
i had this full blast on my speaker when she was explaining the prank now i have to explain to my mom,0
me when its the first day of school,0
i dont understand how they still fall for each others pranks because they prank each other like everyday,2
i wanna meet you guys one day,3
you guys are pranking each other way too often pretty sure that nate knew that it was a prank,0
bro he acted like a bitch if my girl was cheatin on me with the door locked i would bust thru dat bitch not talk thru the locked door,2
i want to win the fann of the week,0
thats shit nasty,0
i mean who ever believes these pranks is child,2
i wanna be the fan of the week,3
how can you guys always fall for the pranks how can you not know that youre pranking,2
karissa is my mood after my boyfriend makes me mad,2
you came for,0
unless these two have autism these pranks are so fake as if they dont realise its a prank so cringe and fake,0
nate get her a fucking puppy not a prank,2
is a forever mood,0
me thanks karissa from the past you blew my mind,2
ive already watched this like times,0
omg im dying you,3
did everything even shared it with at least,0
as if hes still falling for this lol,0
ive done it,0
fuck you bitches mother fuckers and pleas fuck stop making out on camera you are funny but im only years old so please stop,2
is it just me or karissa is the queen of pranks,0
those pranks always look sooo fake i cant even,2
knife has entered the chat,0
i feel so bad for nate but i want to be the fan of the week,3
like if u want one,0
me its brittney bich,2
is this prank real,0
can i plz plz win one next time u do one agin because i only have a ipod and it doesnt work good,3
im so confused with this prank like if there was a guy in there would he have killed him and wouldnt he be suspicious about it bc they literally prank each other everyday theyre not that stupid right and their acting seems so fake,3
bro karissa is literally the best prankster ever but i couldnt breathe when nate grabbed that knife karissa opens the door is that a knife,0
you do know its fake right,0
ricardo milos no one seems to realise that apparently,3
nate to fuck you up,2
you need jesus and i oop,0
nate what were you doing,0
karissa casually i was watching prn,0
price rodriguez laughed my ass,2
i wanna be the fan of the week,3
awww nate crying because he was so scared,3
too far,2
i wanna win,3
can i plz be on the fan of the day,3
this is the definition of terrible content,2
fuck you up,2
fake one,0
his reaction was the cutest but what was his plan with the knife had me concerned for half a second there lol,0
i wanna be the fan of the week also love yall so very much yall inspire me everyday and motivate me from my weaknesses i want to grow up just like you nate bc u got bullied just like i do and now youre here anyways it would mean the world to me for yall to notice me,3
whos gonna be fan of the week surely not me because i comment on like every video and ive never gotten more than likes,0
i just know that it have been years since u have been making videos and that means that i been seeing you like was nate g and the nd was garner give a way,3
they do a prank every day they are either fake or really dumb and gullible,0
im not joking what would i do without you guys,3
by the way time watching video,0
i wanna be one the think,3
i am officially a failure but id still love to be the fan of the week,3
donee,0
love this video does anyone know where the video today is am i the only one wondering lol,0
when her biggest fear isnt him leaving cheating oof,0
there is like a prank every days,2
honestly i am starting to belive these are staged,2
this just doesnt sound right to me,3
even tho it looks real,0
im dying oh my god,0
i would literally cry if i got fan of the week,3
i wanna be fan of the week,3
omg he daid my name britney,2
i just wanna talk holds knife,3
i know nate would never hurt karissa but the knife lowkey scared me,0
i wanna be fan of the week love yall,3
i really want to be on the wall,2
when he screamed karissa open up the door and the screen turned red i screamed,0
i wanna be on the wall,3
is a mood,0
nate i just wanna talk,3
also nate grabs a machete,0
tien quang pham tis but a joke,3
i wish i could win,3
this guys such a fucking fag,2
please choose me for the fan wall please,3
nate picks up the knife bro i just want to talk to you open up the door,0
i just dont get how they dont see a prank coming like that,3
he had a knife,0
you can hear him sigh in relief,3
no one gonna say how he got a knife,0
